order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00647,647,3,CUST_0003,8/28/2023,2023-07-09T02:08:00.000Z,PROD_061,42,6,5,141.94,242.50,111.32,381.32,9.92,39.71,0.00,delivered,processing,debit_card,9548 Pine Rd,,TRK803711
ORD_00648,648,119,CUST_0119,2023-04-30,2023-09-11T01:25:00.000Z,PROD_045,19,1,4,434.97,66.94,546.93,527.64,19.37,29.29,0.00,delivered,CANCELLED,bank_transfer,9266 Oak Ave,,TRK586412
ORD_00649,649,182,CUST_0182,2023-07-22,2023-06-26T11:45:00.000Z,PROD_182,47,3,5,204.86,408.00,914.49,782.30,19.37,16.41,0.00,CANCELLED,returned,paypal,1816 Pine Rd,,TRK402644
ORD_00650,650,394,CUST_0394,2023-05-25,,PROD_085,108,1,3,48.69,218.66,100.88,585.06,22.22,24.82,0.00,processing,pending,paypal,1575 Main St,,TRK370306
ORD_00651,651,176,CUST_0176,3/15/2023,,PROD_143,169,4,2,326.63,160.61,695.05,493.73,9.22,28.32,0.00,delivered,pending,paypal,3334 Pine Rd,,TRK465585
ORD_00652,652,118,CUST_0118,,2023-01-09T16:03:00.000Z,PROD_188,28,3,1,425.69,210.23,95.13,654.49,10.66,26.47,0.00,processing,processing,paypal,4030 Pine Rd,,
ORD_00653,653,253,CUST_0253,2023-10-31,2023-07-27T04:48:00.000Z,PROD_042,184,7,1,336.65,236.24,811.63,473.14,0.00,26.58,0.00,,CANCELLED,credit_card,6824 Main St,,TRK217260
ORD_00654,654,332,CUST_0332,5/22/2023,2023-07-16T00:37:00.000Z,PROD_066,177,10,2,109.45,162.48,452.28,309.54,9.81,26.21,15.75,processing,CANCELLED,debit_card,4058 Main St,,TRK969578
ORD_00655,655,247,CUST_0247,2023-04-13,,PROD_080,35,8,3,82.07,404.49,349.80,306.76,0.00,23.62,29.68,returned,processing,bank_transfer,3669 Pine Rd,,TRK230787
ORD_00656,656,335,CUST_0335,2023-03-27,2023-04-18T06:43:00.000Z,PROD_136,125,10,2,211.83,201.87,357.21,317.10,0.00,10.43,0.00,SHIPPED,SHIPPED,credit_card,1135 Pine Rd,,TRK252712
ORD_00657,657,296,CUST_0296,2023-11-10,2023-02-28T18:12:00.000Z,PROD_011,119,9,5,324.04,358.34,281.46,298.49,16.07,5.28,0.00,returned,SHIPPED,paypal,2577 Pine Rd,Special delivery instructions,
ORD_00658,658,301,CUST_0301,,2023-04-20T18:54:00.000Z,PROD_117,47,1,3,341.65,386.24,846.15,234.07,8.88,23.40,0.00,returned,,bank_transfer,4973 Oak Ave,Special delivery instructions,
ORD_00659,659,4,CUST_0004,1/14/2023,2023-06-25T03:56:00.000Z,PROD_155,126,4,2,480.57,18.71,888.06,71.33,15.63,12.60,0.00,returned,pending,cash,1816 Main St,,TRK123135
ORD_00660,660,309,CUST_0309,11/13/2023,2023-01-21T08:21:00.000Z,PROD_030,190,8,4,339.51,219.02,391.71,434.88,6.83,51.04,27.06,pending,,cash,8563 Pine Rd,,TRK554108
ORD_00661,661,381,CUST_0381,6/7/2023,,PROD_057,130,7,1,205.19,316.18,146.43,355.06,23.75,16.42,0.00,delivered,processing,debit_card,2023 Main St,,TRK124860
ORD_00662,662,111,CUST_0111,8/22/2023,2023-09-24T22:28:00.000Z,PROD_117,23,7,1,52.79,372.38,149.37,566.20,0.00,26.02,0.00,pending,processing,cash,2346 Oak Ave,,TRK364206
ORD_00663,663,431,CUST_0431,3/11/2023,2023-03-11T21:01:00.000Z,PROD_135,187,5,1,293.37,219.68,648.72,586.69,0.00,28.34,0.00,processing,processing,debit_card,3250 Main St,Special delivery instructions,TRK427709
ORD_00664,664,188,CUST_0188,2023-01-05,2023-03-15T14:04:00.000Z,PROD_076,9,7,2,24.38,202.73,837.51,93.61,0.00,43.51,0.00,returned,CANCELLED,paypal,8913 Oak Ave,,TRK485437
ORD_00665,665,361,CUST_0361,2023-07-07,2023-04-03T11:39:00.000Z,PROD_138,119,3,4,100.13,225.66,99.04,673.12,6.29,17.95,42.17,CANCELLED,,debit_card,3458 Pine Rd,,TRK447105
ORD_00666,666,144,CUST_0144,10/5/2023,,PROD_037,112,1,3,227.35,356.58,467.38,502.13,21.89,20.05,0.00,pending,delivered,paypal,7603 Oak Ave,Special delivery instructions,
ORD_00667,667,337,CUST_0337,4/17/2023,2023-10-31T20:09:00.000Z,PROD_184,194,10,2,416.09,294.25,664.74,381.76,9.97,19.79,34.65,,SHIPPED,cash,1631 Pine Rd,,
ORD_00668,668,334,CUST_0334,,2023-06-10T14:52:00.000Z,PROD_081,59,8,4,255.52,277.57,734.18,732.72,23.43,32.52,21.29,returned,delivered,debit_card,3027 Oak Ave,,
ORD_00669,669,483,CUST_0483,2023-10-15,2023-01-27T00:04:00.000Z,PROD_141,199,6,2,400.31,73.88,424.18,678.12,0.00,49.07,0.00,delivered,,credit_card,9775 Oak Ave,,
ORD_00670,670,77,CUST_0077,8/17/2023,2023-01-17T06:46:00.000Z,PROD_051,169,6,1,53.26,366.57,61.39,306.45,18.29,22.98,0.00,,CANCELLED,cash,619 Oak Ave,,TRK172452
ORD_00671,671,385,CUST_0385,2/17/2023,2023-11-01T03:14:00.000Z,PROD_189,80,8,2,49.73,246.07,382.87,660.60,0.00,45.31,0.00,returned,pending,credit_card,7510 Main St,Special delivery instructions,TRK293930
ORD_00672,672,161,CUST_0161,2023-08-31,2023-01-01T12:27:00.000Z,PROD_070,188,4,4,182.75,155.25,255.59,301.63,6.25,17.38,0.00,processing,delivered,debit_card,9005 Oak Ave,,TRK362453
ORD_00673,673,494,CUST_0494,2023-01-09,2023-07-06T12:45:00.000Z,PROD_195,167,10,1,189.99,302.22,216.75,834.16,20.93,26.23,0.00,returned,returned,credit_card,8984 Oak Ave,Special delivery instructions,TRK106472
ORD_00674,674,418,CUST_0418,2023-08-16,,PROD_015,185,10,2,454.75,125.35,862.73,346.87,14.92,43.85,0.00,pending,,cash,8602 Main St,,
ORD_00675,675,414,CUST_0414,12/11/2023,2023-08-01T15:25:00.000Z,PROD_167,103,9,4,81.25,339.93,955.75,484.08,0.00,48.65,0.00,returned,pending,cash,8250 Main St,,
ORD_00676,676,182,CUST_0182,2023-06-01,,PROD_062,10,2,4,485.52,74.97,123.93,511.37,0.00,39.31,0.00,pending,,debit_card,5747 Pine Rd,,
ORD_00677,677,5,CUST_0005,10/3/2023,2023-12-21T05:51:00.000Z,PROD_130,73,1,5,509.35,161.57,480.89,72.95,0.00,9.20,41.72,returned,returned,credit_card,2213 Oak Ave,Special delivery instructions,
ORD_00678,678,50,CUST_0050,7/3/2023,2023-11-06T10:52:00.000Z,PROD_172,32,8,3,359.54,86.63,572.80,757.52,0.00,2.97,11.84,returned,delivered,paypal,6825 Main St,Special delivery instructions,
ORD_00679,679,133,CUST_0133,,2023-10-07T23:27:00.000Z,PROD_151,7,2,2,416.30,74.78,133.10,787.70,0.00,21.03,3.44,returned,delivered,paypal,1371 Oak Ave,,
ORD_00680,680,376,CUST_0376,8/21/2023,2023-09-20T12:13:00.000Z,PROD_145,144,2,1,303.59,130.67,657.74,579.82,0.00,13.54,0.00,pending,pending,debit_card,1501 Oak Ave,Special delivery instructions,TRK188415
ORD_00681,681,442,CUST_0442,12/28/2023,2023-07-22T02:36:00.000Z,PROD_012,11,8,5,399.23,32.95,827.11,632.55,0.00,5.00,44.25,pending,processing,credit_card,5651 Main St,,TRK690586
ORD_00682,682,113,CUST_0113,,2023-09-04T08:59:00.000Z,PROD_090,12,2,1,112.35,227.29,897.80,93.12,7.00,11.82,0.00,delivered,delivered,debit_card,7237 Pine Rd,Special delivery instructions,
ORD_00683,683,385,CUST_0385,10/20/2023,2023-02-21T15:12:00.000Z,PROD_099,82,10,5,482.86,398.20,194.00,794.58,0.00,23.47,0.00,processing,processing,paypal,8040 Main St,,TRK869292
ORD_00684,684,280,CUST_0280,9/12/2023,2023-05-08T03:06:00.000Z,PROD_188,136,3,3,293.93,87.37,559.86,521.05,0.00,16.19,0.00,pending,CANCELLED,credit_card,7856 Oak Ave,,
ORD_00685,685,216,CUST_0216,2023-11-21,,PROD_025,85,8,5,381.65,337.08,526.34,303.75,8.15,42.57,0.00,returned,,credit_card,3633 Main St,,TRK592243
ORD_00686,686,320,CUST_0320,1/23/2023,2023-05-18T02:17:00.000Z,PROD_190,155,3,5,231.32,35.06,347.63,237.30,0.00,30.00,0.00,,,debit_card,9413 Pine Rd,,TRK885627
ORD_00687,687,41,CUST_0041,9/18/2023,2023-08-12T19:20:00.000Z,PROD_077,147,6,1,138.53,263.82,560.46,116.93,10.18,7.30,0.00,CANCELLED,,debit_card,8776 Pine Rd,,TRK577552
ORD_00688,688,318,CUST_0318,1/17/2023,,PROD_178,111,7,5,122.12,209.99,1004.48,719.36,0.00,23.38,19.16,CANCELLED,CANCELLED,bank_transfer,4173 Pine Rd,,TRK832421
ORD_00689,689,285,CUST_0285,3/7/2023,2023-04-10T13:22:00.000Z,PROD_178,139,7,2,462.39,141.82,966.00,131.70,0.00,41.29,0.00,delivered,SHIPPED,debit_card,3378 Oak Ave,Special delivery instructions,TRK797205
ORD_00690,690,420,CUST_0420,1/20/2023,2023-06-17T08:50:00.000Z,PROD_049,8,7,2,390.45,27.86,543.28,141.70,7.74,11.01,0.00,processing,processing,debit_card,9973 Main St,,
ORD_00691,691,91,CUST_0091,5/18/2023,2023-01-20T19:39:00.000Z,PROD_062,121,7,5,372.70,328.99,518.99,793.64,7.49,25.48,0.00,,returned,debit_card,7094 Main St,,
ORD_00692,692,119,CUST_0119,11/24/2023,2023-09-05T12:18:00.000Z,PROD_001,189,1,5,223.86,69.37,70.78,577.91,12.52,39.01,0.00,SHIPPED,SHIPPED,cash,4579 Oak Ave,,TRK216661
ORD_00693,693,189,CUST_0189,2023-06-03,2023-12-08T17:56:00.000Z,PROD_200,185,7,1,288.37,293.65,332.82,761.61,13.00,8.81,0.00,delivered,delivered,cash,7757 Pine Rd,,TRK238034
ORD_00694,694,479,CUST_0479,5/7/2023,2023-12-11T13:21:00.000Z,PROD_047,138,8,5,299.35,56.01,153.38,298.06,8.81,36.53,3.33,delivered,,cash,7478 Oak Ave,,TRK750555
ORD_00695,695,198,CUST_0198,12/19/2023,2023-03-16T01:11:00.000Z,PROD_001,120,3,5,297.97,303.67,664.56,834.34,8.17,5.69,28.61,CANCELLED,pending,paypal,5927 Oak Ave,,
ORD_00696,696,276,CUST_0276,8/16/2023,,PROD_063,15,6,4,80.87,224.34,222.57,287.39,12.36,15.98,0.00,delivered,returned,paypal,5158 Main St,Special delivery instructions,TRK457778
ORD_00697,697,401,CUST_0401,12/24/2023,2023-01-22T16:04:00.000Z,PROD_051,84,4,5,509.36,21.34,420.49,209.49,0.00,31.92,0.00,delivered,processing,cash,5339 Oak Ave,,
ORD_00698,698,199,CUST_0199,10/16/2023,2023-09-06T16:40:00.000Z,PROD_173,87,4,5,454.97,187.43,966.65,196.78,18.79,12.93,0.00,delivered,,bank_transfer,4447 Oak Ave,,TRK425042
ORD_00699,699,156,CUST_0156,,2023-04-26T16:30:00.000Z,PROD_095,71,5,5,162.03,212.86,853.06,791.50,0.00,41.89,32.39,SHIPPED,pending,cash,9148 Oak Ave,,
ORD_00700,700,155,CUST_0155,5/3/2023,2023-07-02T08:22:00.000Z,PROD_010,46,2,5,478.49,404.30,607.58,45.21,21.96,15.35,15.75,,returned,bank_transfer,8074 Pine Rd,,TRK319151
ORD_00701,701,308,CUST_0308,,,PROD_048,120,7,1,112.02,355.68,957.95,730.11,9.13,6.76,0.00,returned,returned,cash,9454 Oak Ave,,
ORD_00702,702,109,CUST_0109,7/17/2023,2023-04-09T17:36:00.000Z,PROD_160,175,7,4,27.66,69.16,553.90,571.79,11.01,51.85,41.93,processing,,cash,7964 Main St,Special delivery instructions,TRK431990
ORD_00703,703,143,CUST_0143,2023-05-26,2023-11-02T14:27:00.000Z,PROD_090,89,7,2,460.20,31.75,418.71,224.97,21.50,34.96,0.00,pending,pending,paypal,7452 Main St,,TRK930152
ORD_00704,704,207,CUST_0207,2023-07-20,2023-12-21T06:19:00.000Z,PROD_031,126,3,4,451.47,215.71,151.25,106.54,23.43,5.36,0.00,processing,SHIPPED,paypal,7611 Pine Rd,,TRK782188
ORD_00705,705,288,CUST_0288,,2023-01-20T01:12:00.000Z,PROD_082,24,8,3,257.95,370.62,137.41,426.74,16.40,27.34,0.00,SHIPPED,SHIPPED,debit_card,1641 Main St,,
ORD_00706,706,493,CUST_0493,2023-07-06,2023-12-12T05:30:00.000Z,PROD_103,24,3,2,165.49,221.97,862.29,674.17,0.00,44.78,0.00,CANCELLED,SHIPPED,paypal,4743 Pine Rd,,
ORD_00707,707,110,CUST_0110,,2023-02-27T09:15:00.000Z,PROD_115,22,1,1,493.50,51.53,440.25,355.06,0.00,18.08,0.00,returned,delivered,debit_card,4941 Oak Ave,,TRK488189
ORD_00708,708,362,CUST_0362,2023-09-18,,PROD_096,140,8,5,250.83,111.66,212.30,57.09,17.18,24.06,0.00,CANCELLED,CANCELLED,cash,2632 Main St,Special delivery instructions,
ORD_00709,709,447,CUST_0447,2023-09-09,2023-12-06T22:20:00.000Z,PROD_022,56,6,4,196.55,386.92,669.03,430.15,0.00,2.61,0.00,pending,returned,paypal,4922 Main St,,
ORD_00710,710,304,CUST_0304,2/7/2023,2023-12-11T20:07:00.000Z,PROD_080,19,2,3,213.79,250.20,343.42,739.40,5.90,18.54,0.00,pending,pending,paypal,5520 Main St,,
ORD_00711,711,36,CUST_0036,2023-03-26,2023-08-27T03:09:00.000Z,PROD_167,184,10,4,83.09,309.17,452.06,90.85,0.00,20.65,0.00,CANCELLED,delivered,debit_card,6938 Main St,,
ORD_00712,712,31,CUST_0031,3/13/2023,2023-02-22T21:29:00.000Z,PROD_078,85,2,3,91.64,152.53,885.09,491.94,0.00,13.28,42.18,returned,SHIPPED,credit_card,3985 Main St,,TRK260718
ORD_00713,713,269,CUST_0269,10/22/2023,2023-10-24T15:55:00.000Z,PROD_030,198,1,3,422.24,177.48,732.70,738.29,12.25,25.48,6.87,returned,delivered,bank_transfer,8692 Main St,,TRK965299
ORD_00714,714,352,CUST_0352,8/28/2023,2023-02-24T02:34:00.000Z,PROD_006,171,10,4,63.85,151.08,514.51,404.79,14.12,44.94,0.00,returned,processing,bank_transfer,8231 Main St,Special delivery instructions,
ORD_00715,715,345,CUST_0345,9/7/2023,2023-03-09T09:36:00.000Z,PROD_200,13,10,5,390.48,247.97,772.20,501.24,11.14,37.88,0.00,processing,,credit_card,2254 Pine Rd,Special delivery instructions,TRK569465
ORD_00716,716,361,CUST_0361,2023-08-07,2023-01-20T05:55:00.000Z,PROD_074,103,9,1,482.35,35.94,1016.19,749.61,0.00,2.54,0.00,returned,CANCELLED,debit_card,3340 Pine Rd,Special delivery instructions,TRK764078
ORD_00717,717,392,CUST_0392,2023-06-11,,PROD_110,63,7,4,317.61,154.36,80.97,472.41,6.25,49.05,0.00,pending,,credit_card,4865 Oak Ave,Special delivery instructions,
ORD_00718,718,129,CUST_0129,8/26/2023,2023-01-13T19:53:00.000Z,PROD_008,85,7,2,268.84,339.24,687.97,464.84,15.13,29.83,0.00,pending,SHIPPED,credit_card,840 Main St,,
ORD_00719,719,433,CUST_0433,8/11/2023,2023-04-10T23:00:00.000Z,PROD_133,15,9,1,43.86,337.33,496.68,640.69,11.73,39.61,0.00,,SHIPPED,credit_card,3980 Main St,,
ORD_00720,720,268,CUST_0268,,2023-08-22T14:56:00.000Z,PROD_061,30,1,3,238.67,353.90,435.51,441.29,23.53,32.96,0.00,delivered,SHIPPED,debit_card,746 Oak Ave,,
ORD_00721,721,492,CUST_0492,2023-01-04,2023-10-23T13:53:00.000Z,PROD_116,21,4,2,463.97,293.50,1012.59,838.83,0.00,16.83,0.00,SHIPPED,,credit_card,1189 Main St,,TRK245686
ORD_00722,722,465,CUST_0465,7/26/2023,2023-04-08T18:18:00.000Z,PROD_057,155,2,5,28.66,40.34,972.28,213.58,12.17,12.63,0.00,delivered,pending,debit_card,1594 Oak Ave,Special delivery instructions,
ORD_00723,723,488,CUST_0488,,2023-04-04T08:29:00.000Z,PROD_145,157,10,4,57.39,185.11,236.90,759.46,0.00,18.53,39.85,CANCELLED,returned,credit_card,5340 Pine Rd,,
ORD_00724,724,199,CUST_0199,9/6/2023,2023-02-23T15:20:00.000Z,PROD_083,32,9,4,113.47,341.03,622.61,485.81,0.00,12.37,0.00,delivered,pending,bank_transfer,8246 Oak Ave,,TRK559744
ORD_00725,725,231,CUST_0231,2023-05-19,,PROD_100,108,8,2,455.09,229.24,616.24,454.24,24.33,48.53,0.00,SHIPPED,SHIPPED,paypal,3196 Main St,,
ORD_00726,726,18,CUST_0018,2023-06-26,2023-06-14T02:29:00.000Z,PROD_166,78,5,4,465.87,174.88,94.37,87.81,5.24,36.66,0.00,pending,,bank_transfer,45 Main St,Special delivery instructions,TRK673918
ORD_00727,727,370,CUST_0370,8/13/2023,2023-10-15T16:33:00.000Z,PROD_103,177,9,4,132.25,264.49,681.37,57.30,18.32,19.64,0.00,returned,delivered,debit_card,9742 Main St,Special delivery instructions,TRK150153
ORD_00728,728,71,CUST_0071,,2023-10-14T11:09:00.000Z,PROD_146,33,1,3,97.62,397.07,619.20,505.45,11.75,21.74,40.06,,pending,paypal,4874 Oak Ave,,TRK729712
ORD_00729,729,336,CUST_0336,2023-08-13,2023-03-15T12:46:00.000Z,PROD_119,4,8,4,124.62,59.48,331.54,174.85,21.52,40.81,0.00,pending,pending,debit_card,560 Pine Rd,,
ORD_00730,730,490,CUST_0490,2023-07-13,2023-12-21T14:24:00.000Z,PROD_074,191,2,4,468.46,292.56,847.55,223.61,13.18,12.23,0.00,delivered,,debit_card,1909 Main St,,
ORD_00731,731,435,CUST_0435,5/24/2023,2023-01-17T01:31:00.000Z,PROD_187,11,1,1,55.13,18.08,834.96,252.97,23.22,36.44,0.00,returned,,paypal,3603 Oak Ave,,TRK968814
ORD_00732,732,66,CUST_0066,,2023-09-26T05:53:00.000Z,PROD_031,73,5,1,72.77,353.31,879.06,328.09,0.00,9.18,0.00,,processing,debit_card,2547 Main St,,TRK615658
ORD_00733,733,221,CUST_0221,7/28/2023,2023-01-07T15:13:00.000Z,PROD_151,170,9,2,412.12,359.49,300.66,94.67,14.65,31.28,0.00,pending,processing,bank_transfer,4074 Oak Ave,Special delivery instructions,TRK806533
ORD_00734,734,127,CUST_0127,10/9/2023,,PROD_088,200,9,2,499.62,184.13,391.86,271.06,12.29,24.72,0.00,CANCELLED,,bank_transfer,7420 Oak Ave,,
ORD_00735,735,236,CUST_0236,8/25/2023,,PROD_158,187,9,5,432.65,178.94,954.12,372.24,9.06,12.52,33.06,,SHIPPED,debit_card,5595 Pine Rd,,TRK636834
ORD_00736,736,122,CUST_0122,2023-11-08,2023-05-04T21:27:00.000Z,PROD_125,187,6,2,109.75,130.21,784.53,737.65,0.00,37.66,0.00,,,credit_card,3879 Main St,,TRK426485
ORD_00737,737,267,CUST_0267,12/23/2023,2023-02-20T16:33:00.000Z,PROD_128,109,1,4,193.36,279.03,218.87,660.75,6.91,41.74,36.63,pending,returned,credit_card,3939 Oak Ave,,TRK891975
ORD_00738,738,6,CUST_0006,9/19/2023,2023-12-22T16:04:00.000Z,PROD_063,78,8,3,216.32,221.60,675.03,176.66,0.00,8.97,0.00,processing,SHIPPED,debit_card,6526 Main St,,TRK941576
ORD_00739,739,226,CUST_0226,4/20/2023,2023-10-02T12:46:00.000Z,PROD_154,124,1,4,244.74,317.29,764.23,90.95,0.00,25.54,41.07,,SHIPPED,paypal,7116 Pine Rd,Special delivery instructions,TRK307934
ORD_00740,740,233,CUST_0233,6/14/2023,2023-09-15T23:23:00.000Z,PROD_085,79,3,2,354.82,54.17,153.57,177.95,0.00,37.51,0.00,,returned,debit_card,658 Oak Ave,,TRK799398
ORD_00741,741,259,CUST_0259,2023-04-22,2023-09-20T03:31:00.000Z,PROD_038,197,2,4,333.23,84.99,627.84,727.05,24.61,47.82,0.00,delivered,returned,cash,5250 Oak Ave,Special delivery instructions,TRK192754
ORD_00742,742,407,CUST_0407,4/26/2023,2023-01-08T03:36:00.000Z,PROD_062,187,9,4,462.63,208.72,381.88,586.24,16.03,25.61,0.00,CANCELLED,,bank_transfer,1952 Pine Rd,,TRK481588
ORD_00743,743,350,CUST_0350,1/12/2023,,PROD_146,171,10,5,327.10,328.35,771.07,721.55,23.50,15.99,0.00,CANCELLED,returned,debit_card,7943 Main St,,TRK344148
ORD_00744,744,42,CUST_0042,2023-12-13,2023-02-01T04:12:00.000Z,PROD_057,25,3,1,209.09,132.05,53.33,60.40,14.64,28.44,0.00,SHIPPED,returned,debit_card,4102 Main St,Special delivery instructions,TRK430770
ORD_00745,745,301,CUST_0301,11/13/2023,2023-01-05T00:37:00.000Z,PROD_194,26,3,5,198.38,22.33,584.80,757.82,0.00,7.57,0.00,,pending,credit_card,7153 Main St,,TRK328550
ORD_00746,746,147,CUST_0147,2023-08-07,2023-11-06T14:21:00.000Z,PROD_096,24,8,1,251.60,38.05,397.60,270.89,11.04,29.33,0.00,returned,CANCELLED,debit_card,6041 Main St,,TRK768470
ORD_00747,747,413,CUST_0413,1/16/2023,2023-04-04T02:05:00.000Z,PROD_176,116,7,2,131.30,89.35,259.94,316.22,20.00,20.63,0.00,delivered,delivered,debit_card,3857 Pine Rd,,TRK851040
ORD_00748,748,258,CUST_0258,2023-01-03,2023-01-09T20:40:00.000Z,PROD_153,122,6,4,200.22,169.43,248.18,713.92,0.00,13.24,0.00,,processing,paypal,3208 Main St,Special delivery instructions,TRK771939
ORD_00749,749,433,CUST_0433,,2023-04-16T08:12:00.000Z,PROD_064,52,4,2,183.27,86.38,196.07,346.64,0.00,36.03,2.74,returned,pending,paypal,7092 Main St,,TRK336443
ORD_00750,750,122,CUST_0122,4/8/2023,2023-03-14T11:40:00.000Z,PROD_021,188,2,4,441.16,290.00,556.30,277.15,10.51,34.49,37.36,returned,processing,bank_transfer,6296 Oak Ave,,TRK351213
ORD_00751,751,89,CUST_0089,,2023-08-10T06:34:00.000Z,PROD_165,9,2,5,24.80,34.44,934.18,542.21,20.80,7.75,0.00,delivered,delivered,bank_transfer,1640 Oak Ave,,TRK626555
ORD_00752,752,378,CUST_0378,2023-11-15,2023-08-19T03:01:00.000Z,PROD_120,32,1,1,170.53,254.98,52.59,320.61,17.28,27.80,0.00,pending,,bank_transfer,4883 Main St,,TRK702460
ORD_00753,753,21,CUST_0021,2/8/2023,2023-09-24T10:25:00.000Z,PROD_070,63,3,2,120.62,340.10,884.53,835.42,0.00,32.27,31.92,SHIPPED,processing,paypal,5337 Pine Rd,,TRK429904
ORD_00754,754,76,CUST_0076,8/23/2023,2023-09-24T18:18:00.000Z,PROD_100,147,6,2,190.22,409.72,1034.54,212.84,0.00,16.33,14.70,returned,delivered,paypal,1651 Main St,,TRK169101
ORD_00755,755,378,CUST_0378,1/7/2023,2023-08-02T06:39:00.000Z,PROD_009,136,1,4,187.14,199.55,271.31,441.88,16.28,37.03,0.00,returned,delivered,bank_transfer,9914 Oak Ave,,TRK132834
ORD_00756,756,147,CUST_0147,,2023-02-25T06:30:00.000Z,PROD_025,114,8,2,328.77,254.23,325.85,41.39,22.20,8.07,0.00,SHIPPED,delivered,bank_transfer,1677 Oak Ave,,TRK841811
ORD_00757,757,163,CUST_0163,10/20/2023,2023-01-10T16:04:00.000Z,PROD_081,104,5,1,341.47,342.43,274.44,785.86,8.29,50.84,20.31,delivered,,credit_card,7150 Pine Rd,,TRK503227
ORD_00758,758,110,CUST_0110,4/22/2023,2023-11-12T12:11:00.000Z,PROD_185,37,5,1,209.89,156.58,259.47,218.26,8.92,36.10,0.00,pending,returned,bank_transfer,9374 Oak Ave,,TRK817923
ORD_00759,759,8,CUST_0008,2023-05-13,,PROD_011,35,5,4,80.65,98.18,879.91,620.79,18.71,19.93,43.08,SHIPPED,CANCELLED,cash,6977 Main St,Special delivery instructions,TRK818674
ORD_00760,760,310,CUST_0310,2023-09-13,2023-02-11T19:54:00.000Z,PROD_108,15,8,5,482.49,278.86,343.68,693.74,19.64,21.34,0.00,CANCELLED,delivered,paypal,8165 Oak Ave,,
ORD_00761,761,223,CUST_0223,5/10/2023,2023-05-09T22:49:00.000Z,PROD_028,126,4,3,499.56,140.64,1049.51,724.54,0.00,12.01,0.00,delivered,CANCELLED,credit_card,4628 Oak Ave,,TRK259728
ORD_00762,762,478,CUST_0478,7/13/2023,2023-03-28T14:44:00.000Z,PROD_130,192,9,1,505.96,329.46,751.21,414.65,10.25,34.28,0.00,SHIPPED,delivered,cash,357 Main St,,
ORD_00763,763,414,CUST_0414,2/27/2023,2023-09-13T12:12:00.000Z,PROD_135,68,9,1,270.75,262.40,287.10,347.44,8.16,48.54,0.00,delivered,processing,paypal,2126 Oak Ave,,
ORD_00764,764,73,CUST_0073,5/2/2023,,PROD_048,88,5,2,182.98,190.39,719.25,87.70,18.65,10.24,0.00,returned,processing,cash,7114 Main St,,TRK249403
ORD_00765,765,457,CUST_0457,2023-10-15,2023-07-25T02:14:00.000Z,PROD_047,45,8,4,500.79,394.48,250.25,145.18,0.00,33.00,25.98,,,debit_card,9001 Oak Ave,,TRK976931
ORD_00766,766,494,CUST_0494,10/11/2023,2023-04-02T17:20:00.000Z,PROD_061,18,1,4,163.93,218.96,703.09,196.67,0.00,15.76,0.00,SHIPPED,CANCELLED,cash,1155 Main St,,
ORD_00767,767,398,CUST_0398,8/17/2023,2023-01-19T06:24:00.000Z,PROD_084,121,3,3,198.42,129.82,363.84,705.09,7.78,30.27,45.27,CANCELLED,pending,credit_card,6434 Oak Ave,,
ORD_00768,768,278,CUST_0278,2023-06-13,2023-06-03T19:24:00.000Z,PROD_024,62,9,4,215.07,85.81,526.77,572.51,0.00,12.68,0.00,delivered,pending,credit_card,3411 Pine Rd,,TRK703191
ORD_00769,769,165,CUST_0165,1/9/2023,2023-02-21T08:58:00.000Z,PROD_181,132,5,2,200.06,406.59,303.86,161.15,21.58,24.97,0.00,SHIPPED,returned,bank_transfer,5560 Main St,,
ORD_00770,770,232,CUST_0232,,2023-07-07T01:58:00.000Z,PROD_057,166,7,3,231.32,216.82,580.65,726.64,8.96,9.12,0.00,,SHIPPED,paypal,6704 Main St,,TRK944901
ORD_00771,771,368,CUST_0368,2023-09-26,2023-06-15T01:39:00.000Z,PROD_037,179,5,3,415.16,26.38,787.02,676.15,21.16,37.35,0.00,CANCELLED,SHIPPED,debit_card,3368 Oak Ave,,
ORD_00772,772,395,CUST_0395,2023-04-03,2023-05-17T08:25:00.000Z,PROD_021,83,10,3,433.59,108.87,552.90,123.79,24.25,7.45,0.00,returned,returned,credit_card,6020 Oak Ave,,
ORD_00773,773,475,CUST_0475,8/17/2023,2023-06-15T06:48:00.000Z,PROD_072,103,1,4,218.35,122.71,247.28,496.08,0.00,40.54,0.00,processing,returned,bank_transfer,571 Oak Ave,,TRK931457
ORD_00774,774,401,CUST_0401,,2023-02-28T22:09:00.000Z,PROD_143,160,1,5,176.54,403.16,143.65,141.50,19.63,4.69,0.00,,delivered,debit_card,430 Pine Rd,,
ORD_00775,775,34,CUST_0034,,2023-10-18T02:16:00.000Z,PROD_054,123,4,5,403.36,259.67,859.86,86.58,23.77,34.72,19.04,,delivered,cash,178 Oak Ave,,TRK629748
ORD_00776,776,164,CUST_0164,3/20/2023,2023-09-08T07:51:00.000Z,PROD_038,37,5,5,482.57,253.17,523.72,285.39,19.44,42.29,2.15,processing,delivered,credit_card,3652 Main St,Special delivery instructions,TRK601454
